timestamp,worker_id,generation,rank,fitness,complexity,expression,diversity_score,stagnation_counter
2025-07-11 09:44:22,0,50,9,-0.317480,12.720,(sin(X0) + ((0.500 * X0) * (0.581 + X0))),0.616,1
2025-07-11 09:44:22,0,50,10,-0.317480,4.600,(sin(X0) + 0.500),0.616,1
2025-07-11 09:44:22,1,50,1,-0.307967,16.464,(sin(X0) + ((0.513 * (0.500 * X0)) * (0.578 + X0))),0.452,7
2025-07-11 09:44:22,1,50,2,-0.308133,12.720,(sin(X0) + ((0.500 * X0) * (0.709 + X0))),0.452,7
2025-07-11 09:44:22,1,50,3,-0.308133,12.720,(sin(X0) + ((0.500 * X0) * (0.709 + X0))),0.452,7
2025-07-11 09:44:22,1,50,4,-0.308133,12.720,(sin(X0) + ((0.500 * X0) * (0.709 + X0))),0.452,7
2025-07-11 09:44:22,1,50,5,-0.308133,12.720,(sin(X0) + ((0.702 + X0) * (0.500 * X0))),0.452,7
2025-07-11 09:44:22,1,50,6,-0.308133,12.720,(sin(X0) + ((0.637 + X0) * (0.500 * X0))),0.452,7
2025-07-11 09:44:22,1,50,7,-0.308133,15.800,(sin((X0 + 0.066)) + ((0.500 * (0.788 + X0)) * X0)),0.452,7
2025-07-11 09:44:22,1,50,8,-0.308133,10.320,(sin(X0) + (X0 * (0.500 * X0))),0.452,7
2025-07-11 09:44:22,1,50,9,-0.308133,12.624,(sin(0.709) + ((0.530 * sin(X0)) * X0)),0.452,7
2025-07-11 09:44:22,1,50,10,-0.308210,12.720,(sin(X0) + ((0.500 * X0) * (0.709 + X0))),0.452,7
2025-07-11 09:44:23,3,50,1,-0.147072,13.920,((sin(X0) - sin(X0)) + (0.500 * (X0 * X0))),0.626,0
2025-07-11 09:44:23,3,50,2,-0.147072,14.120,((sqrt(X0) + sin(X0)) + (0.500 * (X0 * X0))),0.626,0
2025-07-11 09:44:23,3,50,3,-0.147072,13.920,((sin(X0) + sin(-1.799)) + (0.500 * (X0 * X0))),0.626,0
2025-07-11 09:44:23,3,50,4,-0.147072,12.320,((X0 + sin(X0)) + (0.500 * (X0 * X0))),0.626,0
2025-07-11 09:44:23,3,50,5,-0.147072,13.920,((sin(-2.076) + sin(X0)) + (0.500 * (X0 * X0))),0.626,0
2025-07-11 09:44:23,3,50,6,-0.147072,13.920,((cos(X0) + sin(X0)) + (0.500 * (X0 * X0))),0.626,0
2025-07-11 09:44:23,3,50,7,-0.147072,13.920,((sin(X0) + sin(X0)) + (0.257 * (X0 * X0))),0.626,0
2025-07-11 09:44:23,3,50,8,-0.147072,13.920,((sin(X0) + sin(X0)) + (0.500 * (X0 * X0))),0.626,0
2025-07-11 09:44:23,3,50,9,-0.147072,1.000,2.850,0.626,0
2025-07-11 09:44:23,3,50,10,-0.923442,1.000,0.315,0.626,0
2025-07-11 09:44:23,6,50,1,-0.308007,17.080,(sin(sin(X0)) + (X0 * (0.500 * X0))),0.454,0
2025-07-11 09:44:23,6,50,2,-0.308406,12.720,(sin(X0) + ((0.700 + X0) * (0.500 * X0))),0.454,0
2025-07-11 09:44:23,6,50,3,-0.309963,12.720,(sin(X0) + ((0.637 + X0) * (0.500 * X0))),0.454,0
2025-07-11 09:44:23,6,50,4,-0.309963,12.720,(sin(X0) + ((0.637 + X0) * (0.500 * X0))),0.454,0
2025-07-11 09:44:23,6,50,5,-0.309963,12.720,(sin(X0) + ((0.637 + X0) * (0.500 * X0))),0.454,0
2025-07-11 09:44:23,6,50,6,-0.309963,12.720,(sin(X0) + ((0.500 * X0) * (0.663 + X0))),0.454,0
2025-07-11 09:44:23,6,50,7,-0.309963,23.010,(sqrt(((X0 - -1.428) * (0.574 * (X0 * X0)))) + sin(X0)),0.454,0
2025-07-11 09:44:23,6,50,8,-0.309963,10.320,(sin(X0) + ((0.500 * X0) * X0)),0.454,0
2025-07-11 09:44:23,6,50,9,-0.309963,23.010,(sqrt(((X0 - -1.428) * (X0 * (0.514 * X0)))) + sin(X0)),0.454,0
2025-07-11 09:44:23,6,50,10,-0.309963,13.904,(X0 + ((0.500 * (X0 - sin(X0))) * X0)),0.454,0
2025-07-11 09:44:23,4,50,1,-0.147392,18.520,((((0.022 * -0.001) + sin(X0)) + sin(X0)) + ((0.500 * X0) * X0)),0.527,10
2025-07-11 09:44:23,4,50,2,-0.147392,18.520,((((0.022 * -0.001) + sin(X0)) + sin(X0)) + ((0.500 * X0) * X0)),0.527,10
2025-07-11 09:44:23,4,50,3,-0.147392,15.920,((-0.092 + (sin(0.500) + sin(X0))) + ((0.500 * X0) * X0)),0.527,10
2025-07-11 09:44:23,4,50,4,-0.167378,18.520,((((1.600 * -0.001) + sin(X0)) + sin(X0)) + ((0.500 * X0) * X0)),0.527,10
2025-07-11 09:44:23,4,50,5,-0.167378,18.520,((((-0.001 * -1.876) + sin(X0)) + sin(X0)) + ((0.500 * X0) * X0)),0.527,10
2025-07-11 09:44:23,4,50,6,-0.167378,15.920,((-0.092 + (sin(X0) + sin(X0))) + ((0.500 * X0) * X0)),0.527,10
2025-07-11 09:44:23,4,50,7,-0.168040,15.920,((-0.092 + (sin(X0) + sin(X0))) + ((0.500 * X0) * X0)),0.527,10
2025-07-11 09:44:23,4,50,8,-0.175111,15.920,((-0.092 + (sin(X0) + sin(X0))) + ((0.500 * X0) * X0)),0.527,10
2025-07-11 09:44:23,4,50,9,-0.175111,15.920,(((0.022 + sin(X0)) + sin(X0)) + ((0.500 * X0) * X0)),0.527,10
2025-07-11 09:44:23,4,50,10,-0.175111,15.920,(((-0.001 + sin(X0)) + sin(X0)) + ((0.500 * X0) * X0)),0.527,10
2025-07-11 09:44:24,7,50,1,-0.147487,13.920,((sin(X0) + sin(X0)) + ((0.500 * X0) * X0)),0.379,5
2025-07-11 09:44:24,7,50,2,-0.147487,1.000,X0,0.379,5
2025-07-11 09:44:24,7,50,3,-0.147487,1.000,0.768,0.379,5
2025-07-11 09:44:24,7,50,4,-0.147487,12.480,(-2.740 * ((X0 + (X0 + 0.104)) * 0.239)),0.379,5
2025-07-11 09:44:24,7,50,5,-0.147487,14.640,(((-1.991 * X0) - X0) * ((-1.627 * X0) + X0)),0.379,5
2025-07-11 09:44:24,7,50,6,-0.147487,12.800,(X0 + ((X0 + X0) * ((X0 + 2.742) + X0))),0.379,5
2025-07-11 09:44:24,7,50,7,-0.147487,25.200,((log((X0 - 2.595)) - (X0 - X0)) / X0),0.379,5
2025-07-11 09:44:24,7,50,8,-0.147487,28.640,(1.797 - ((X0 / X0) / X0)),0.379,5
2025-07-11 09:44:24,7,50,9,-0.147487,1.000,X0,0.379,5
2025-07-11 09:44:24,7,50,10,-0.147487,1.000,X0,0.379,5
2025-07-11 09:44:24,1,60,1,-0.307736,12.720,(sin(X0) + ((0.500 * X0) * (0.704 + X0))),0.577,2
2025-07-11 09:44:24,1,60,2,-0.307736,12.720,(sin(X0) + ((0.704 + X0) * (0.500 * X0))),0.577,2
2025-07-11 09:44:24,1,60,3,-0.307736,12.720,(sin(X0) + ((0.500 * X0) * (0.704 + X0))),0.577,2
2025-07-11 09:44:24,1,60,4,-0.307736,12.720,(sin(X0) + ((0.500 * X0) * (0.704 + X0))),0.577,2
2025-07-11 09:44:24,1,60,5,-0.307736,12.720,(sin(X0) + ((0.500 * X0) * (0.704 + X0))),0.577,2
2025-07-11 09:44:24,1,60,6,-0.307736,12.720,(sin(X0) + ((0.500 * X0) * (0.704 + X0))),0.577,2
2025-07-11 09:44:24,1,60,7,-0.307736,12.720,(sin(X0) + ((0.500 * X0) * (0.704 + X0))),0.577,2
2025-07-11 09:44:24,1,60,8,-0.307736,12.720,(sin(1.267) + ((0.711 + X0) * (0.500 * X0))),0.577,2
2025-07-11 09:44:24,1,60,9,-0.307736,17.040,(sin(X0) + ((0.500 * X0) * (cos(X0) + (0.394 + X0)))),0.577,2
2025-07-11 09:44:24,1,60,10,-0.307736,14.120,(log(X0) + ((0.500 * X0) * (0.927 + X0))),0.577,2
2025-07-11 09:44:24,5,60,1,-0.307610,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.692))),0.566,2
2025-07-11 09:44:24,5,60,2,-0.307610,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.692))),0.566,2
2025-07-11 09:44:24,5,60,3,-0.307610,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.692))),0.566,2
2025-07-11 09:44:24,5,60,4,-0.307610,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.692))),0.566,2
2025-07-11 09:44:24,5,60,5,-0.307610,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.692))),0.566,2
2025-07-11 09:44:24,5,60,6,-0.307610,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.692))),0.566,2
2025-07-11 09:44:24,5,60,7,-0.307610,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.692))),0.566,2
2025-07-11 09:44:24,5,60,8,-0.307610,1.000,1.572,0.566,2
2025-07-11 09:44:24,5,60,9,-0.307610,1.000,0.365,0.566,2
2025-07-11 09:44:24,5,60,10,-0.307610,17.664,((0.500 * X0) * exp((X0 * 0.179))),0.566,2
2025-07-11 09:44:24,2,50,1,-0.140948,1.000,X0,0.352,8
2025-07-11 09:44:24,2,50,2,-0.140948,15.600,((sqrt(X0) + (1.007 / X0)) - (X0 / X0)),0.352,8
2025-07-11 09:44:24,2,50,3,-0.140948,3.000,(X0 - X0),0.352,8
2025-07-11 09:44:24,2,50,4,-0.140948,1.000,X0,0.352,8
2025-07-11 09:44:24,2,50,5,-0.140948,12.720,(sin(X0) + ((0.500 * X0) * (0.315 + X0))),0.352,8
2025-07-11 09:44:24,2,50,6,-0.140948,5.400,(X0 / 2.503),0.352,8
2025-07-11 09:44:24,2,50,7,-0.145550,1.000,X0,0.352,8
2025-07-11 09:44:24,2,50,8,-0.145550,1.000,0.289,0.352,8
2025-07-11 09:44:24,2,50,9,-0.145550,14.160,(sqrt((X0 + -0.676)) * sin((X0 - X0))),0.352,8
2025-07-11 09:44:24,2,50,10,-0.145550,13.240,((X0 * (0.500 * X0)) - (-2.043 * sin(X0))),0.352,8
2025-07-11 09:44:24,0,60,1,-0.278319,16.100,(sin((1.117 * X0)) + ((0.500 * X0) * (0.788 + X0))),0.484,4
2025-07-11 09:44:24,0,60,2,-0.278319,16.100,(sin((1.117 * X0)) + ((0.500 * X0) * (0.788 + X0))),0.484,4
2025-07-11 09:44:24,0,60,3,-0.303735,16.100,(sin((1.117 * X0)) + ((0.500 * X0) * (X0 + 0.647))),0.484,4
2025-07-11 09:44:24,0,60,4,-0.303735,16.100,(sin((1.117 * X0)) + ((0.500 * X0) * (X0 + 0.647))),0.484,4
2025-07-11 09:44:24,0,60,5,-0.303735,16.100,(sin((1.117 * X0)) + ((0.500 * X0) * (X0 + 0.647))),0.484,4
2025-07-11 09:44:24,0,60,6,-0.303735,12.720,(sin(0.706) + ((0.500 * X0) * (X0 + 0.647))),0.484,4
2025-07-11 09:44:24,0,60,7,-0.307060,16.100,(sin((1.117 * X0)) + ((0.500 * X0) * (X0 + 0.647))),0.484,4
2025-07-11 09:44:24,0,60,8,-0.307610,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.692))),0.484,4
2025-07-11 09:44:24,0,60,9,-0.307610,1.000,1.572,0.484,4
2025-07-11 09:44:24,0,60,10,-0.307610,1.000,0.365,0.484,4
2025-07-11 09:44:25,3,60,1,-0.147308,13.920,((sin(X0) + sin(X0)) + (0.500 * (X0 * X0))),0.493,3
2025-07-11 09:44:25,3,60,2,-0.147308,13.920,((sin(X0) + sin(X0)) + (0.500 * (X0 * X0))),0.493,3
2025-07-11 09:44:25,3,60,3,-0.147308,13.920,((sin(X0) + sin(X0)) + (0.500 * (X0 * X0))),0.493,3
2025-07-11 09:44:25,3,60,4,-0.147308,13.920,((sin(X0) + sin(X0)) + (0.500 * (X0 * X0))),0.493,3
2025-07-11 09:44:25,3,60,5,-0.147308,12.320,((sin(X0) + -1.663) + (0.417 * (X0 * X0))),0.493,3
2025-07-11 09:44:25,3,60,6,-0.147308,13.920,((sin(X0) + sin(X0)) + (0.500 * (X0 * X0))),0.493,3
2025-07-11 09:44:25,3,60,7,-0.147308,17.300,((sin(X0) + sin((0.134 * X0))) + (0.500 * (X0 * X0))),0.493,3
2025-07-11 09:44:25,3,60,8,-0.147308,20.220,((sin((sqrt(0.500) + sin(X0))) + sin(X0)) + (0.500 * (X0 - X0))),0.493,3
2025-07-11 09:44:25,3,60,9,-0.181561,10.120,exp((0.500 * X0)),0.493,3
2025-07-11 09:44:25,3,60,10,-0.224569,10.120,exp((0.500 * X0)),0.493,3
2025-07-11 09:44:25,4,60,1,-0.147186,10.120,exp((0.500 * X0)),0.406,4
2025-07-11 09:44:25,4,60,2,-0.147359,13.920,((sin(X0) + sin(X0)) + (0.500 * (X0 * X0))),0.406,4
2025-07-11 09:44:25,4,60,3,-0.147359,13.920,((sin(X0) + sin(X0)) + (0.500 * (X0 * X0))),0.406,4
2025-07-11 09:44:25,4,60,4,-0.147359,13.920,((sin(X0) + sin(X0)) + ((0.500 * X0) * X0)),0.406,4
2025-07-11 09:44:25,4,60,5,-0.147359,13.920,((sin(X0) + sin(X0)) + ((0.500 * X0) * X0)),0.406,4
2025-07-11 09:44:25,4,60,6,-0.147359,13.920,((sin(X0) + sin(X0)) + (0.500 * (X0 * X0))),0.406,4
2025-07-11 09:44:25,4,60,7,-0.147359,13.920,((sin(X0) + sin(X0)) + (0.500 * (X0 * X0))),0.406,4
2025-07-11 09:44:25,4,60,8,-0.147359,13.920,((sin(X0) + sin(X0)) + ((0.500 * X0) * X0)),0.406,4
2025-07-11 09:44:25,4,60,9,-0.147359,13.920,((sin(X0) + sin(X0)) + ((0.500 * X0) * X0)),0.406,4
2025-07-11 09:44:25,4,60,10,-0.147359,13.920,((sin(X0) + sin(X0)) + ((0.500 * X0) * X0)),0.406,4
2025-07-11 09:44:25,7,60,1,-0.147123,13.920,((sin(X0) + sin(X0)) + ((0.500 * X0) * X0)),0.559,2
2025-07-11 09:44:25,7,60,2,-0.147123,13.920,((sin(X0) + sin(X0)) + ((0.500 * X0) * X0)),0.559,2
2025-07-11 09:44:25,7,60,3,-0.224384,20.680,((sin(sin(X0)) + sin(X0)) + ((0.500 * X0) * X0)),0.559,2
2025-07-11 09:44:25,7,60,4,-0.224384,20.680,((sin(sin(X0)) + sin(X0)) + ((0.500 * X0) * X0)),0.559,2
2025-07-11 09:44:25,7,60,5,-0.224384,20.680,((sin(sin(X0)) + sin(X0)) + ((0.500 * X0) * X0)),0.559,2
2025-07-11 09:44:25,7,60,6,-0.224384,24.060,((sin(sin(X0)) + sin((X0 * X0))) + ((0.500 * X0) * X0)),0.559,2
2025-07-11 09:44:25,7,60,7,-0.291183,20.680,((sin(sin(X0)) + sin(X0)) + ((0.500 * X0) * X0)),0.559,2
2025-07-11 09:44:25,7,60,8,-0.303822,16.520,((sin(X0) + sin((0.500 + X0))) + ((0.500 * X0) * X0)),0.559,2
2025-07-11 09:44:25,7,60,9,-0.343425,17.300,((sin(X0) + sin((0.500 * X0))) + ((0.500 * X0) * X0)),0.559,2
2025-07-11 09:44:25,7,60,10,-0.343425,12.320,((sin(X0) + X0) + ((0.500 * X0) * X0)),0.559,2
2025-07-11 09:44:25,6,60,1,-0.307957,1.000,1.625,0.399,3
2025-07-11 09:44:25,6,60,2,-0.307957,3.000,(X0 + 0.004),0.399,3
2025-07-11 09:44:25,6,60,3,-0.307957,1.000,0.967,0.399,3
2025-07-11 09:44:25,6,60,4,-0.307957,9.200,log((X0 * 2.167)),0.399,3
2025-07-11 09:44:25,6,60,5,-0.307957,1.000,X0,0.399,3
2025-07-11 09:44:25,6,60,6,-0.307957,8.400,((2.445 - (-0.497 - X0)) * -1.342),0.399,3
2025-07-11 09:44:25,6,60,7,-0.307957,12.720,(sin(X0) + ((0.500 + X0) * (0.500 * X0))),0.399,3
2025-07-11 09:44:25,6,60,8,-0.307957,1.000,1.887,0.399,3
2025-07-11 09:44:25,6,60,9,-0.307957,5.600,((X0 * -0.308) + 1.461),0.399,3
2025-07-11 09:44:25,6,60,10,-0.308452,11.600,(-2.084 - ((1.918 - X0) - (X0 + (X0 * X0)))),0.399,3
2025-07-11 09:44:26,2,60,1,-0.140621,13.240,((X0 * (0.498 * X0)) - (-2.043 * sin(X0))),0.494,3
2025-07-11 09:44:26,2,60,2,-0.140621,18.328,(sqrt(((-1.320 * sin(X0)) - -2.305)) + (X0 / 1.227)),0.494,3
2025-07-11 09:44:26,2,60,3,-0.140652,13.240,((X0 * (0.500 * X0)) - (-2.043 * sin(X0))),0.494,3
2025-07-11 09:44:26,2,60,4,-0.140652,13.240,((X0 * (0.500 * X0)) - (-2.043 * sin(X0))),0.494,3
2025-07-11 09:44:26,2,60,5,-0.140652,13.240,((X0 * (0.500 * X0)) - (-2.043 * sin(X0))),0.494,3
2025-07-11 09:44:26,2,60,6,-0.140652,13.240,((X0 * (0.500 * X0)) - (-2.043 * sin(X0))),0.494,3
2025-07-11 09:44:26,2,60,7,-0.140652,13.240,((X0 * (0.500 * X0)) - (-2.043 * sin(X0))),0.494,3
2025-07-11 09:44:26,2,60,8,-0.140652,13.240,((X0 * (0.500 * X0)) - (-2.043 * sin(X0))),0.494,3
2025-07-11 09:44:26,2,60,9,-0.140652,13.240,((X0 * (0.500 * X0)) - (-2.043 * sin(X0))),0.494,3
2025-07-11 09:44:26,2,60,10,-0.140652,13.240,((X0 * (0.498 * X0)) - (-2.043 * sin(X0))),0.494,3
2025-07-11 09:44:26,1,70,1,-0.307963,12.720,(sin(X0) + ((0.500 * X0) * (0.704 + X0))),0.469,12
2025-07-11 09:44:26,1,70,2,-0.307963,19.480,(sin(sin(X0)) + ((0.500 * X0) * (0.948 + X0))),0.469,12
2025-07-11 09:44:26,1,70,3,-0.307963,12.720,(sin(X0) + ((0.500 * X0) * (0.785 + X0))),0.469,12
2025-07-11 09:44:26,1,70,4,-0.307963,10.120,exp((0.500 * X0)),0.469,12
2025-07-11 09:44:26,1,70,5,-0.314644,12.720,(sin(X0) + ((0.500 * X0) * (0.704 + X0))),0.469,12
2025-07-11 09:44:26,1,70,6,-0.314644,12.720,(sin(X0) + ((0.500 * X0) * (0.704 + X0))),0.469,12
2025-07-11 09:44:26,1,70,7,-0.314644,12.720,(sin(X0) + ((0.500 * X0) * (0.500 + X0))),0.469,12
2025-07-11 09:44:26,1,70,8,-0.314644,10.320,(sin(X0) + ((0.500 * X0) * X0)),0.469,12
2025-07-11 09:44:26,1,70,9,-0.329126,12.720,(sin(X0) + ((0.500 * X0) * (0.785 + X0))),0.469,12
2025-07-11 09:44:26,1,70,10,-0.329126,12.720,(sin(X0) + ((0.500 * X0) * (0.704 + X0))),0.469,12
2025-07-11 09:44:26,5,70,1,-0.307835,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.694))),0.473,12
2025-07-11 09:44:26,5,70,2,-0.307837,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.692))),0.473,12
2025-07-11 09:44:26,5,70,3,-0.307837,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.692))),0.473,12
2025-07-11 09:44:26,5,70,4,-0.307837,19.480,(sin(sin(X0)) + ((0.500 * X0) * (X0 + 0.692))),0.473,12
2025-07-11 09:44:26,5,70,5,-0.312635,15.840,(sin(0.500) + ((0.500 * X0) * (X0 + (0.500 * 0.500)))),0.473,12
2025-07-11 09:44:26,5,70,6,-0.322813,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.549))),0.473,12
2025-07-11 09:44:26,5,70,7,-0.322813,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.549))),0.473,12
2025-07-11 09:44:26,5,70,8,-0.322813,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.549))),0.473,12
2025-07-11 09:44:26,5,70,9,-0.322813,13.200,(sin(X0) + ((0.500 * (X0 + 0.694)) * X0)),0.473,12
2025-07-11 09:44:26,5,70,10,-0.322813,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.692))),0.473,12
2025-07-11 09:44:27,0,70,1,-0.275033,16.100,(sin((1.127 * X0)) + ((0.500 * X0) * (0.788 + X0))),0.529,2
2025-07-11 09:44:27,0,70,2,-0.278249,16.100,(sin((1.117 * X0)) + ((0.500 * X0) * (0.788 + X0))),0.529,2
2025-07-11 09:44:27,0,70,3,-0.278249,11.320,((1.117 * X0) + ((0.500 * X0) * X0)),0.529,2
2025-07-11 09:44:27,0,70,4,-0.307729,16.100,(sin((1.117 * X0)) + ((0.500 * X0) * (0.788 + X0))),0.529,2
2025-07-11 09:44:27,0,70,5,-0.309222,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.647))),0.529,2
2025-07-11 09:44:27,0,70,6,-0.309222,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.692))),0.529,2
2025-07-11 09:44:27,0,70,7,-0.309222,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.475))),0.529,2
2025-07-11 09:44:27,0,70,8,-0.309222,24.784,(sin((X0 + (sin(0.706) / X0))) + ((0.647 * X0) * (X0 + 1.117))),0.529,2
2025-07-11 09:44:27,0,70,9,-0.320787,12.720,(sin(X0) + ((0.500 * X0) * (X0 + 0.647))),0.529,2
2025-07-11 09:44:27,0,70,10,-0.320787,16.100,(sin((1.117 * X0)) + ((0.500 * X0) * (0.490 + X0))),0.529,2
2025-07-11 09:44:27,3,70,1,-0.147016,21.980,((sin(X0) + sin(((0.500 * X0) + sin(X0)))) + (0.500 * (X0 * X0))),0.732,0
2025-07-11 09:44:27,3,70,2,-0.193416,14.920,(((0.552 * X0) + sin(X0)) + (0.500 * (X0 * X0))),0.732,0
2025-07-11 09:44:27,3,70,3,-0.224277,24.288,((sin(X0) + sin(X0)) + (0.500 * (X0 * ((0.500 * X0) + (0.500 * X0))))),0.732,0
2025-07-11 09:44:27,3,70,4,-0.230208,1.000,X0,0.732,0
2025-07-11 09:44:27,3,70,5,-0.235534,1.000,2.359,0.732,0
2025-07-11 09:44:27,3,70,6,-0.240616,1.000,X0,0.732,0
2025-07-11 09:44:27,3,70,7,-0.248010,1.000,X0,0.732,0
2025-07-11 09:44:27,3,70,8,-0.248027,1.000,0.776,0.732,0
2025-07-11 09:44:27,3,70,9,-0.311983,1.000,X0,0.732,0
2025-07-11 09:44:27,3,70,10,-0.402380,1.000,1.523,0.732,0
2025-07-11 09:44:27,6,70,1,-0.234486,16.100,(((1.071 + X0) * (0.500 * X0)) + sin((1.380 * X0))),0.521,2
2025-07-11 09:44:27,6,70,2,-0.234486,16.100,(((1.071 + X0) * (0.500 * X0)) + sin((1.380 * X0))),0.521,2
2025-07-11 09:44:27,6,70,3,-0.234486,16.100,(((1.071 + X0) * (0.500 * X0)) + sin((1.380 * X0))),0.521,2
2025-07-11 09:44:27,6,70,4,-0.234486,16.100,(((1.071 + X0) * (0.500 * X0)) + sin((1.380 * X0))),0.521,2
2025-07-11 09:44:27,6,70,5,-0.234486,15.620,(sin((0.500 * X0)) + (sin(X0) * (0.500 * X0))),0.521,2
2025-07-11 09:44:27,6,70,6,-0.307852,12.600,(sin(X0) + ((0.700 + X0) - (0.500 - (0.663 - X0)))),0.521,2
2025-07-11 09:44:27,6,70,7,-0.308261,16.100,(((1.071 + X0) * (0.500 * X0)) + sin((1.380 * X0))),0.521,2
2025-07-11 09:44:27,6,70,8,-0.308261,22.136,(sqrt(((0.700 + (0.500 * X0)) * (X0 * X0))) + sin(X0)),0.521,2
2025-07-11 09:44:27,6,70,9,-0.315720,12.720,(sin(X0) + ((0.500 * X0) * (0.704 + X0))),0.521,2
2025-07-11 09:44:27,6,70,10,-0.329896,12.720,(sin(X0) + ((0.663 + X0) * (0.500 * X0))),0.521,2
2025-07-11 09:44:28,4,70,1,-0.147346,13.920,((sin(X0) + sin(X0)) + ((0.499 * X0) * X0)),0.404,14
2025-07-11 09:44:28,4,70,2,-0.147346,13.920,((sin(X0) + sin(X0)) + ((0.499 * X0) * X0)),0.404,14
2025-07-11 09:44:28,4,70,3,-0.147346,13.920,((sin(X0) + sin(X0)) + ((0.499 * X0) * X0)),0.404,14
2025-07-11 09:44:28,4,70,4,-0.147346,13.920,((sin(X0) + sin(X0)) + ((0.499 * X0) * X0)),0.404,14
2025-07-11 09:44:28,4,70,5,-0.147346,13.920,((sin(X0) + sin(X0)) + ((0.499 * X0) * X0)),0.404,14
2025-07-11 09:44:28,4,70,6,-0.147346,20.680,((sin(sin(X0)) + sin(X0)) + ((0.500 * X0) * X0)),0.404,14
2025-07-11 09:44:28,4,70,7,-0.147346,13.920,((sin(X0) + sin(X0)) + ((X0 * 0.396) * X0)),0.404,14
2025-07-11 09:44:28,4,70,8,-0.147527,13.920,((sin(X0) + sin(X0)) + (0.500 * (X0 * X0))),0.404,14
2025-07-11 09:44:28,4,70,9,-0.147527,13.920,((sin(X0) + sin(X0)) + (0.500 * (X0 * X0))),0.404,14
2025-07-11 09:44:28,4,70,10,-0.147527,13.920,((sin(X0) + sin(X0)) + (0.500 * (X0 * X0))),0.404,14
2025-07-11 09:44:28,7,70,1,-0.147371,8.200,((0.500 * X0) + (0.500 * X0)),0.488,12
2025-07-11 09:44:28,7,70,2,-0.198291,13.920,((sin(X0) + sin(X0)) + ((0.500 * X0) * X0)),0.488,12
2025-07-11 09:44:28,7,70,3,-0.224632,20.680,((sin(sin(X0)) + sin(X0)) + ((0.500 * X0) * X0)),0.488,12
2025-07-11 09:44:28,7,70,4,-0.224632,17.040,((sin(X0) + sin(X0)) + ((0.500 * X0) * (1.067 * X0))),0.488,12
2025-07-11 09:44:28,7,70,5,-0.224632,20.680,((sin(sin(X0)) + sin(X0)) + ((0.542 * X0) * X0)),0.488,12
2025-07-11 09:44:28,7,70,6,-0.224632,22.296,((sin(X0) + sin(X0)) + ((0.500 * X0) * (X0 + sin((X0 * X0))))),0.488,12
2025-07-11 09:44:28,7,70,7,-0.224632,17.300,((sin((0.621 * X0)) + sin(X0)) + ((0.500 * X0) * X0)),0.488,12
2025-07-11 09:44:28,7,70,8,-0.254676,20.680,((sin(sin(X0)) + sin(X0)) + ((0.542 * X0) * X0)),0.488,12
2025-07-11 09:44:28,7,70,9,-0.254676,20.680,((sin(sin(X0)) + sin(X0)) + ((0.542 * X0) * X0)),0.488,12
2025-07-11 09:44:28,7,70,10,-0.254676,20.680,((sin(sin(X0)) + sin(X0)) + ((0.542 * X0) * X0)),0.488,12
2025-07-11 09:44:28,2,70,1,-0.140857,13.240,((X0 * (0.500 * X0)) - (-2.043 * sin(X0))),0.457,8
2025-07-11 09:44:28,2,70,2,-0.140857,13.240,((X0 * (0.500 * X0)) - (-2.043 * sin(X0))),0.457,8
2025-07-11 09:44:28,2,70,3,-0.140857,13.240,((X0 * (0.500 * X0)) - (-2.043 * sin(X0))),0.457,8
2025-07-11 09:44:28,2,70,4,-0.140857,13.240,((X0 * (0.500 * X0)) - (-2.043 * sin(X0))),0.457,8
2025-07-11 09:44:28,2,70,5,-0.140857,13.240,((X0 * (0.500 * X0)) - (-2.043 * sin(X0))),0.457,8
2025-07-11 09:44:28,2,70,6,-0.140857,13.240,((X0 * (0.500 * X0)) - (-2.043 * sin(X0))),0.457,8
2025-07-11 09:44:28,2,70,7,-0.140857,20.416,((X0 * (0.498 * X0)) - (-2.416 * sin(((0.991 * X0) + 0.020)))),0.457,8
2025-07-11 09:44:28,2,70,8,-0.140857,11.320,((X0 * (0.500 * X0)) - (-1.326 * X0)),0.457,8
2025-07-11 09:44:28,2,70,9,-0.140857,6.440,sqrt((0.500 * X0)),0.457,8
2025-07-11 09:44:28,2,70,10,-0.140857,10.720,(((0.370 * (X0 * X0)) + -2.043) + 2.458),0.457,8
